no,topik,subtopik,soal,jawaban,contoh,konteks,Link sumber buku
416,Perubahan Sifat Benda,Pembusukan,Apa alasan buah yang dibiarkan lama bisa membusuk?,buah akan membusuk karena pengaruh udara serta mikroorganisme.,pisang yang terlalu lama disimpan akan menjadi busuk.,pembusukan membuat benda tidak layak dipakai.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
417,Perubahan Sifat Benda,Pembusukan,Apa sebab buah yang dibiarkan lama bisa membusuk?,buah akan membusuk karena pengaruh udara serta mikroorganisme.,pisang yang terlalu lama disimpan akan menjadi busuk.,pembusukan membuat benda tidak layak dipakai.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
418,Perubahan Sifat Benda,Pembusukan,Apa penyebab buah yang dibiarkan lama bisa membusuk?,buah akan membusuk karena pengaruh udara serta mikroorganisme.,pisang yang terlalu lama disimpan akan menjadi busuk.,pembusukan membuat benda tidak layak dipakai.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
419,Perubahan Sifat Benda,Perubahan Wujud Dapat Balik,Bagaimana penjelasan tentang apa contoh perubahan wujud yang dapat balik?,contohnya proses mencair serta membeku.,air yang membeku menjadi es dapat mencair kembali.,perubahan dapat balik bisa dikembalikan ke bentuk semula.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
420,Perubahan Sifat Benda,Perubahan Wujud Dapat Balik,Apa yang dapat kamu jelaskan mengenai apa contoh perubahan wujud yang dapat balik?,contohnya proses mencair serta membeku.,air yang membeku menjadi es dapat mencair kembali.,perubahan dapat balik bisa dikembalikan ke bentuk semula.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
421,Perubahan Sifat Benda,Perubahan Wujud Dapat Balik,Mengapa apa contoh perubahan wujud yang dapat balik penting?,contohnya proses mencair serta membeku.,air yang membeku menjadi es dapat mencair kembali.,perubahan dapat balik bisa dikembalikan ke bentuk semula.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
422,Perubahan Sifat Benda,Perubahan Wujud Tidak Dapat Balik,Bagaimana penjelasan tentang apa contoh perubahan wujud yang tidak dapat balik?,contohnya membakar kertas atau memasak telur.,kertas yang dibakar menjadi abu dan tidak bisa kembali.,beberapa perubahan bersifat tetap.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
423,Perubahan Sifat Benda,Perubahan Wujud Tidak Dapat Balik,Apa yang dapat kamu jelaskan mengenai apa contoh perubahan wujud yang tidak dapat balik?,contohnya membakar kertas atau memasak telur.,kertas yang dibakar menjadi abu dan tidak bisa kembali.,beberapa perubahan bersifat tetap.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
424,Perubahan Sifat Benda,Perubahan Wujud Tidak Dapat Balik,Mengapa apa contoh perubahan wujud yang tidak dapat balik penting?,contohnya membakar kertas atau memasak telur.,kertas yang dibakar menjadi abu dan tidak bisa kembali.,beberapa perubahan bersifat tetap.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
425,Perubahan Sifat Benda,Cara Menjaga Benda,Dengan cara apa cara menjaga benda agar tidak cepat berubah sifat?,benda perlu disimpan serta dirawat sesuai bahannya.,besi dicat agar tidak cepat berkarat.,perawatan membantu benda tetap awet.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
426,Perubahan Sifat Benda,Cara Menjaga Benda,Apa proses cara menjaga benda agar tidak cepat berubah sifat?,benda perlu disimpan serta dirawat sesuai bahannya.,besi dicat agar tidak cepat berkarat.,perawatan membantu benda tetap awet.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
427,Perubahan Sifat Benda,Cara Menjaga Benda,Ceritakan proses cara menjaga benda agar tidak cepat berubah sifat?,benda perlu disimpan serta dirawat sesuai bahannya.,besi dicat agar tidak cepat berkarat.,perawatan membantu benda tetap awet.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
428,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Pengertian Gaya,Apa pengertian gaya?,gaya adalah tarikan atau dorongan.,membuka pintu berarti memberi gaya dorong atau tarik.,gaya dapat mengubah bentuk dan gerak benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
429,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Pengertian Gaya,Bagaimana definisi gaya?,gaya adalah tarikan atau dorongan.,membuka pintu berarti memberi gaya dorong atau tarik.,gaya dapat mengubah bentuk dan gerak benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
430,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Pengertian Gaya,Jelaskan apa itu gaya?,gaya adalah tarikan atau dorongan.,membuka pintu berarti memberi gaya dorong atau tarik.,gaya dapat mengubah bentuk dan gerak benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
431,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Mengubah Gerak,Dengan cara apa gaya memengaruhi gerak benda?,gaya dapat membuat benda bergerak atau berubah kecepatan.,menendang bola membuat bola bergerak.,gerak benda berubah karena adanya gaya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
432,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Mengubah Gerak,Apa proses gaya memengaruhi gerak benda?,gaya dapat membuat benda bergerak atau berubah kecepatan.,menendang bola membuat bola bergerak.,gerak benda berubah karena adanya gaya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
433,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Mengubah Gerak,Ceritakan proses gaya memengaruhi gerak benda?,gaya dapat membuat benda bergerak atau berubah kecepatan.,menendang bola membuat bola bergerak.,gerak benda berubah karena adanya gaya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
434,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Gesek,Apa pengertian gaya gesek?,gaya ini dapat menghambat gerakan benda.,ban sepeda bergesekan dengan jalan saat bergerak.,gesekan dapat memperlambat gerak benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
435,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Gesek,Bagaimana definisi gaya gesek?,gaya ini dapat menghambat gerakan benda.,ban sepeda bergesekan dengan jalan saat bergerak.,gesekan dapat memperlambat gerak benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
436,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Gesek,Jelaskan apa itu gaya gesek?,gaya ini dapat menghambat gerakan benda.,ban sepeda bergesekan dengan jalan saat bergerak.,gesekan dapat memperlambat gerak benda.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
437,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Gravitasi,Bagaimana penjelasan tentang apa pengaruh gaya gravitasi?,gaya ini menarik benda ke arah bawah.,buah jatuh dari pohon ke tanah.,gravitasi membuat benda tidak melayang.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
438,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Gravitasi,Apa yang dapat kamu jelaskan mengenai apa pengaruh gaya gravitasi?,gaya ini menarik benda ke arah bawah.,buah jatuh dari pohon ke tanah.,gravitasi membuat benda tidak melayang.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
439,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Gravitasi,Mengapa apa pengaruh gaya gravitasi penting?,gaya ini menarik benda ke arah bawah.,buah jatuh dari pohon ke tanah.,gravitasi membuat benda tidak melayang.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
440,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Magnet,Bagaimana penjelasan tentang apa contoh pengaruh gaya magnet?,benda seperti besi dapat tertarik oleh magnet.,paku dapat menempel pada magnet.,magnet bekerja pada benda-benda logam tertentu.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
441,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Magnet,Apa yang dapat kamu jelaskan mengenai apa contoh pengaruh gaya magnet?,benda seperti besi dapat tertarik oleh magnet.,paku dapat menempel pada magnet.,magnet bekerja pada benda-benda logam tertentu.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
442,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Magnet,Mengapa apa contoh pengaruh gaya magnet penting?,benda seperti besi dapat tertarik oleh magnet.,paku dapat menempel pada magnet.,magnet bekerja pada benda-benda logam tertentu.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
443,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Otot,Bagaimana penjelasan tentang gaya apa yang dipakai manusia saat mengangkat tas?,contohnya saat mengangkat tas.,tangan menggunakan otot untuk mengangkat benda.,otot membantu manusia melakukan berbagai aktivitas.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
444,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Otot,Apa yang dapat kamu jelaskan mengenai gaya apa yang dipakai manusia saat mengangkat tas?,contohnya saat mengangkat tas.,tangan menggunakan otot untuk mengangkat benda.,otot membantu manusia melakukan berbagai aktivitas.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
445,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Otot,Mengapa gaya apa yang dipakai manusia saat mengangkat tas penting?,contohnya saat mengangkat tas.,tangan menggunakan otot untuk mengangkat benda.,otot membantu manusia melakukan berbagai aktivitas.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
446,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Pegas,Bagaimana penjelasan tentang apa contoh gaya pegas?,gaya muncul saat pegas ditekan atau diregangkan.,ketapel dan per ulur memanfaatkan gaya pegas.,pegas menyimpan dan melepaskan energi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
447,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Pegas,Apa yang dapat kamu jelaskan mengenai apa contoh gaya pegas?,gaya muncul saat pegas ditekan atau diregangkan.,ketapel dan per ulur memanfaatkan gaya pegas.,pegas menyimpan dan melepaskan energi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
448,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Gaya Pegas,Mengapa apa contoh gaya pegas penting?,gaya muncul saat pegas ditekan atau diregangkan.,ketapel dan per ulur memanfaatkan gaya pegas.,pegas menyimpan dan melepaskan energi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
449,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Bentuk Benda,Dengan cara apa gaya memengaruhi bentuk benda?,benda dapat berubah bentuk ketika dikenai gaya.,kaleng yang ditekan menjadi penyok.,benda lunak lebih mudah berubah bentuk.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
450,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Bentuk Benda,Apa proses gaya memengaruhi bentuk benda?,benda dapat berubah bentuk ketika dikenai gaya.,kaleng yang ditekan menjadi penyok.,benda lunak lebih mudah berubah bentuk.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
451,Pengaruh Gaya terhadap Bentuk dan Gerak Suatu Benda,Bentuk Benda,Ceritakan proses gaya memengaruhi bentuk benda?,benda dapat berubah bentuk ketika dikenai gaya.,kaleng yang ditekan menjadi penyok.,benda lunak lebih mudah berubah bentuk.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
452,Pesawat Sederhana,Pengertian,Apa pengertian pesawat sederhana?,alat ini mempermudah aktivitas sehari-hari.,tuas membantu mengangkat benda berat.,pesawat sederhana membuat pekerjaan lebih ringan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
453,Pesawat Sederhana,Pengertian,Bagaimana definisi pesawat sederhana?,alat ini mempermudah aktivitas sehari-hari.,tuas membantu mengangkat benda berat.,pesawat sederhana membuat pekerjaan lebih ringan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
454,Pesawat Sederhana,Pengertian,Jelaskan apa itu pesawat sederhana?,alat ini mempermudah aktivitas sehari-hari.,tuas membantu mengangkat benda berat.,pesawat sederhana membuat pekerjaan lebih ringan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
455,Pesawat Sederhana,Tuas,Bagaimana penjelasan tentang apa contoh pesawat sederhana jenis tuas?,contohnya jungkat jungkit gunting serta pembuka botol.,gunting memudahkan memotong kertas.,tuas bekerja dengan titik tumpu.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
456,Pesawat Sederhana,Tuas,Apa yang dapat kamu jelaskan mengenai apa contoh pesawat sederhana jenis tuas?,contohnya jungkat jungkit gunting serta pembuka botol.,gunting memudahkan memotong kertas.,tuas bekerja dengan titik tumpu.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
457,Pesawat Sederhana,Tuas,Mengapa apa contoh pesawat sederhana jenis tuas penting?,contohnya jungkat jungkit gunting serta pembuka botol.,gunting memudahkan memotong kertas.,tuas bekerja dengan titik tumpu.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
458,Pesawat Sederhana,Bidang Miring,Apa guna bidang miring?,alat ini membantu memindahkan benda ke tempat lebih tinggi.,tangga adalah contoh bidang miring.,bidang miring mengurangi gaya yang diperlukan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
459,Pesawat Sederhana,Bidang Miring,Untuk apa bidang miring bermanfaat?,alat ini membantu memindahkan benda ke tempat lebih tinggi.,tangga adalah contoh bidang miring.,bidang miring mengurangi gaya yang diperlukan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
460,Pesawat Sederhana,Bidang Miring,Mengapa bidang miring dibutuhkan?,alat ini membantu memindahkan benda ke tempat lebih tinggi.,tangga adalah contoh bidang miring.,bidang miring mengurangi gaya yang diperlukan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
461,Pesawat Sederhana,Katrol Tetap,Bagaimana penjelasan tentang untuk apa katrol tetap digunakan?,alat ini digunakan untuk mengubah arah gaya.,mengangkat ember dari sumur bisa memakai katrol tetap.,katrol tetap membantu pekerjaan menjadi lebih mudah.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
462,Pesawat Sederhana,Katrol Tetap,Apa yang dapat kamu jelaskan mengenai untuk apa katrol tetap digunakan?,alat ini digunakan untuk mengubah arah gaya.,mengangkat ember dari sumur bisa memakai katrol tetap.,katrol tetap membantu pekerjaan menjadi lebih mudah.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
463,Pesawat Sederhana,Katrol Tetap,Mengapa untuk apa katrol tetap digunakan penting?,alat ini digunakan untuk mengubah arah gaya.,mengangkat ember dari sumur bisa memakai katrol tetap.,katrol tetap membantu pekerjaan menjadi lebih mudah.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
464,Pesawat Sederhana,Katrol Bebas,Bagaimana penjelasan tentang apa keunggulan katrol bebas?,alat ini dapat memperkecil gaya yang diperlukan.,katrol bebas sering dipakai pada sistem pengangkatan barang.,katrol bebas meringankan beban.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
465,Pesawat Sederhana,Katrol Bebas,Apa yang dapat kamu jelaskan mengenai apa keunggulan katrol bebas?,alat ini dapat memperkecil gaya yang diperlukan.,katrol bebas sering dipakai pada sistem pengangkatan barang.,katrol bebas meringankan beban.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
466,Pesawat Sederhana,Katrol Bebas,Mengapa apa keunggulan katrol bebas penting?,alat ini dapat memperkecil gaya yang diperlukan.,katrol bebas sering dipakai pada sistem pengangkatan barang.,katrol bebas meringankan beban.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
467,Pesawat Sederhana,Katrol Majemuk,Apa pengertian katrol majemuk?,penggunaan ini meningkatkan efisiensi kerja.,alat derek dapat memakai katrol majemuk.,katrol majemuk memudahkan mengangkat beban berat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
468,Pesawat Sederhana,Katrol Majemuk,Bagaimana definisi katrol majemuk?,penggunaan ini meningkatkan efisiensi kerja.,alat derek dapat memakai katrol majemuk.,katrol majemuk memudahkan mengangkat beban berat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
469,Pesawat Sederhana,Katrol Majemuk,Jelaskan apa itu katrol majemuk?,penggunaan ini meningkatkan efisiensi kerja.,alat derek dapat memakai katrol majemuk.,katrol majemuk memudahkan mengangkat beban berat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
470,Pesawat Sederhana,Roda Berporos,Bagaimana penjelasan tentang apa contoh pesawat sederhana roda berporos?,contohnya gerobak sepeda serta setir mobil.,roda sepeda memudahkan bergerak.,roda berporos mengurangi hambatan gerak.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
471,Pesawat Sederhana,Roda Berporos,Apa yang dapat kamu jelaskan mengenai apa contoh pesawat sederhana roda berporos?,contohnya gerobak sepeda serta setir mobil.,roda sepeda memudahkan bergerak.,roda berporos mengurangi hambatan gerak.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
472,Pesawat Sederhana,Roda Berporos,Mengapa apa contoh pesawat sederhana roda berporos penting?,contohnya gerobak sepeda serta setir mobil.,roda sepeda memudahkan bergerak.,roda berporos mengurangi hambatan gerak.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
473,Pesawat Sederhana,Manfaat Pesawat Sederhana,Apa alasan pesawat sederhana penting?,alat ini memudahkan mempercepat serta meringankan pekerjaan.,pengungkit membantu membuka tutup botol.,alat sederhana banyak dipakai dalam kehidupan sehari-hari.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
474,Pesawat Sederhana,Manfaat Pesawat Sederhana,Apa sebab pesawat sederhana penting?,alat ini memudahkan mempercepat serta meringankan pekerjaan.,pengungkit membantu membuka tutup botol.,alat sederhana banyak dipakai dalam kehidupan sehari-hari.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
475,Pesawat Sederhana,Manfaat Pesawat Sederhana,Apa penyebab pesawat sederhana penting?,alat ini memudahkan mempercepat serta meringankan pekerjaan.,pengungkit membantu membuka tutup botol.,alat sederhana banyak dipakai dalam kehidupan sehari-hari.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
476,Sifat-sifat Cahaya,Cahaya Merambat Lurus,Apa saja salah satu sifat cahaya?,salah satu sifatnya adalah merambat lurus.,sinar senter tampak lurus dalam gelap.,cahaya bergerak mengikuti garis lurus.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
477,Sifat-sifat Cahaya,Cahaya Merambat Lurus,Dapatkah kamu menyebutkan salah satu sifat cahaya?,salah satu sifatnya adalah merambat lurus.,sinar senter tampak lurus dalam gelap.,cahaya bergerak mengikuti garis lurus.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
478,Sifat-sifat Cahaya,Cahaya Merambat Lurus,Tuliskan salah satu sifat cahaya?,salah satu sifatnya adalah merambat lurus.,sinar senter tampak lurus dalam gelap.,cahaya bergerak mengikuti garis lurus.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
479,Sifat-sifat Cahaya,Pemantulan,Apa pengertian pemantulan cahaya?,cahaya akan memantul saat mengenai permukaan licin.,cahaya lampu dipantulkan oleh cermin datar.,pemantulan membuat kita dapat melihat bayangan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
480,Sifat-sifat Cahaya,Pemantulan,Bagaimana definisi pemantulan cahaya?,cahaya akan memantul saat mengenai permukaan licin.,cahaya lampu dipantulkan oleh cermin datar.,pemantulan membuat kita dapat melihat bayangan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
481,Sifat-sifat Cahaya,Pemantulan,Jelaskan apa itu pemantulan cahaya?,cahaya akan memantul saat mengenai permukaan licin.,cahaya lampu dipantulkan oleh cermin datar.,pemantulan membuat kita dapat melihat bayangan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
